,group1,group2,weight,group1_name,group2_name,num_members1,num_members2,category_name1,category_name2
5127,22023226,19416348,1,Paid To Speak Entrepreneurs,Bellevue Business Networking Meetup,328,298,Career & Business,Career & Business
5128,22023226,9307682,1,Paid To Speak Entrepreneurs,New Investors & Real Estate Investors of Williamson County,328,160,Career & Business,Career & Business
5129,22023226,1728035,2,Paid To Speak Entrepreneurs,WordPress Nashville,328,1643,Career & Business,Tech
5130,22023226,11294262,1,Paid To Speak Entrepreneurs,Let's Talk Franklin Toastmasters Club,328,608,Career & Business,Career & Business
5131,22023226,7700282,1,Paid To Speak Entrepreneurs,Tennessee Real Estate Investors Meetup,328,1292,Career & Business,Career & Business
5132,22023226,19964997,1,Paid To Speak Entrepreneurs,Nashville's Society of Women Business Owners (SOWBO),328,511,Career & Business,Career & Business
5133,22023226,14380872,1,Paid To Speak Entrepreneurs,Business Girls Rock! Nashville Entrepreneurship Meetup,328,459,Career & Business,Career & Business
5134,22023226,22021463,2,Paid To Speak Entrepreneurs,Nashville Bloggers,328,260,Career & Business,Tech
5135,22023226,7130232,1,Paid To Speak Entrepreneurs,Nashville Software Beginners,328,1308,Career & Business,Tech
5136,22023226,16487812,1,Paid To Speak Entrepreneurs,Code for Nashville,328,1763,Career & Business,Tech
5137,22023226,19033734,1,Paid To Speak Entrepreneurs,Franklin Small Business Digital Media Marketing Meetup,328,296,Career & Business,Career & Business
5138,22023226,1492619,1,Paid To Speak Entrepreneurs,Women's  Business Network,328,2163,Career & Business,Career & Business
5139,22023226,18801828,2,Paid To Speak Entrepreneurs,"SCORE Nashville Events, Networking and Workshops",328,727,Career & Business,Career & Business
5140,22023226,20583850,1,Paid To Speak Entrepreneurs,"GREEN Investment Club, Nashville",328,71,Career & Business,Career & Business
5141,22023226,1324203,1,Paid To Speak Entrepreneurs,Nashville Psychic Meetup,328,2360,Career & Business,New Age & Spirituality
5142,22023226,21989057,1,Paid To Speak Entrepreneurs,Nashville Amazon Sellers,328,83,Career & Business,Tech
5143,22023226,4705492,2,Paid To Speak Entrepreneurs,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",328,2307,Career & Business,Career & Business
5144,22023226,18616278,1,Paid To Speak Entrepreneurs,Franklin Developer Lunch & Learn,328,629,Career & Business,Tech
5145,22023226,204767,1,Paid To Speak Entrepreneurs,Nashville Podcasters,328,292,Career & Business,Tech
5146,22023226,10016242,1,Paid To Speak Entrepreneurs,NashJS,328,1975,Career & Business,Tech
5147,22023226,18556157,1,Paid To Speak Entrepreneurs,Serial Tanks Meetup,328,146,Career & Business,Career & Business
5148,18592827,19262745,1,"Big East Fork Yoga, Mind/Body, and Wellness",Tennessee Americans United for Separation of Church & State,152,185,Health & Wellbeing,Movements & Politics
5149,18592827,15552112,2,"Big East Fork Yoga, Mind/Body, and Wellness",Intellectual Society of Greater Nashville,152,652,Health & Wellbeing,Education & Learning
5150,18592827,18468466,1,"Big East Fork Yoga, Mind/Body, and Wellness",Big East Fork Hiking & Breakfast Club,152,411,Health & Wellbeing,Outdoors & Adventure
5151,18549827,1349592,1,Living Wholeheartedly: The Daring Way™ Nashville,Board Game Lovers Meetup,399,2261,Health & Wellbeing,Games
5152,18549827,11294262,1,Living Wholeheartedly: The Daring Way™ Nashville,Let's Talk Franklin Toastmasters Club,399,608,Health & Wellbeing,Career & Business
5153,339011,19049542,2,Nashville Hiking Meetup,Blues Dance Nashville,15838,865,Outdoors & Adventure,Music
5154,339011,1473660,4,Nashville Hiking Meetup,Nashville Kayak Lessons,15838,3260,Outdoors & Adventure,Outdoors & Adventure
5155,339011,24906881,1,Nashville Hiking Meetup,Brentwood Artificial Intelligence Meetup,15838,97,Outdoors & Adventure,Tech
5156,339011,1240194,1,Nashville Hiking Meetup,Nashville Rock Climbing MeetUP,15838,724,Outdoors & Adventure,Outdoors & Adventure
5157,339011,7138452,1,Nashville Hiking Meetup,"Nashville Conda, R, Julia Users Group",15838,413,Outdoors & Adventure,Tech
5158,339011,19713173,7,Nashville Hiking Meetup,Transplant Nashville,15838,2152,Outdoors & Adventure,Socializing
5159,339011,17487002,2,Nashville Hiking Meetup,Nashville Alternative Health & Wellness,15838,1328,Outdoors & Adventure,Health & Wellbeing
5160,339011,1324203,1,Nashville Hiking Meetup,Nashville Psychic Meetup,15838,2360,Outdoors & Adventure,New Age & Spirituality
5161,339011,4705492,1,Nashville Hiking Meetup,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",15838,2307,Outdoors & Adventure,Career & Business
5162,339011,18361585,2,Nashville Hiking Meetup,Make Nashville Meetup,15838,1684,Outdoors & Adventure,Tech
5163,339011,22193397,1,Nashville Hiking Meetup,Hendersonville Hiking Meetup,15838,235,Outdoors & Adventure,Outdoors & Adventure
5164,339011,15297782,2,Nashville Hiking Meetup,Nashville Product Meetup,15838,560,Outdoors & Adventure,Tech
5165,339011,18562307,4,Nashville Hiking Meetup,Nashville Young Professionals Meetup,15838,3210,Outdoors & Adventure,Career & Business
5166,339011,19416348,1,Nashville Hiking Meetup,Bellevue Business Networking Meetup,15838,298,Outdoors & Adventure,Career & Business
5167,339011,11625832,2,Nashville Hiking Meetup,PyNash,15838,1442,Outdoors & Adventure,Tech
5168,339011,18517376,6,Nashville Hiking Meetup,Nashville Pilgrimage Hiking & Walking Meetup Group,15838,984,Outdoors & Adventure,Outdoors & Adventure
5169,339011,16487812,1,Nashville Hiking Meetup,Code for Nashville,15838,1763,Outdoors & Adventure,Tech
5170,339011,20336043,2,Nashville Hiking Meetup,Nashville Ladies Volunteering and Having Fun,15838,1639,Outdoors & Adventure,Socializing
5171,339011,18314669,2,Nashville Hiking Meetup,Beer and Bible Nashville,15838,445,Outdoors & Adventure,Religion & Beliefs
5172,339011,20807142,2,Nashville Hiking Meetup,Music City Young Professionals,15838,1388,Outdoors & Adventure,Socializing
5173,339011,10016242,2,Nashville Hiking Meetup,NashJS,15838,1975,Outdoors & Adventure,Tech
5174,339011,788001,1,Nashville Hiking Meetup,The Middle TN Alternative Health Meetup Group,15838,992,Outdoors & Adventure,Health & Wellbeing
5175,339011,2520612,2,Nashville Hiking Meetup,The Nashville Girly Book Club,15838,1770,Outdoors & Adventure,Book Clubs
5176,339011,6641192,2,Nashville Hiking Meetup,Nashville Shambhala Meditation Group,15838,874,Outdoors & Adventure,Health & Wellbeing
5177,339011,18955830,18,Nashville Hiking Meetup,Eat Love Nash,15838,5008,Outdoors & Adventure,Socializing
5178,339011,11294262,1,Nashville Hiking Meetup,Let's Talk Franklin Toastmasters Club,15838,608,Outdoors & Adventure,Career & Business
5179,339011,16477792,1,Nashville Hiking Meetup,Nashville .NET User Group,15838,1371,Outdoors & Adventure,Tech
5180,339011,6190702,4,Nashville Hiking Meetup,Fun Happenings Social Group-Nashvilles Most Fun Social Group,15838,2050,Outdoors & Adventure,Socializing
5181,339011,15552112,2,Nashville Hiking Meetup,Intellectual Society of Greater Nashville,15838,652,Outdoors & Adventure,Education & Learning
5182,339011,929402,17,Nashville Hiking Meetup,Paddle Adventures Unlimited,15838,6331,Outdoors & Adventure,Outdoors & Adventure
5183,339011,710272,1,Nashville Hiking Meetup,Spiritual Psychology and Consciousness Group,15838,1382,Outdoors & Adventure,New Age & Spirituality
5184,339011,23398017,1,Nashville Hiking Meetup,Nashville Artificial Intelligence Society,15838,154,Outdoors & Adventure,Tech
5185,339011,20493986,1,Nashville Hiking Meetup,R-Ladies Nashville,15838,210,Outdoors & Adventure,Career & Business
5186,339011,20186791,2,Nashville Hiking Meetup,Free & Cheap Events,15838,2189,Outdoors & Adventure,Socializing
5187,339011,19828398,1,Nashville Hiking Meetup,Nashville English Language Learning Meetup,15838,436,Outdoors & Adventure,Language & Ethnic Identity
5188,339011,16062152,1,Nashville Hiking Meetup,Design Thinking Nashville,15838,1026,Outdoors & Adventure,Tech
5189,339011,22468329,1,Nashville Hiking Meetup,Man Cave 615,15838,388,Outdoors & Adventure,Socializing
5190,339011,25681644,1,Nashville Hiking Meetup,East Nashville Daytime Basketball,15838,52,Outdoors & Adventure,Sports & Recreation
5191,339011,18495240,25,Nashville Hiking Meetup,Middle Tennessee Hiking Meetup,15838,1576,Outdoors & Adventure,Outdoors & Adventure
5192,339011,19728145,24,Nashville Hiking Meetup,Stepping Out Social Dance Meetup,15838,1778,Outdoors & Adventure,Dancing
5193,339011,26091301,1,Nashville Hiking Meetup,Women's Bible Study,15838,43,Outdoors & Adventure,Religion & Beliefs
5194,339011,1697586,1,Nashville Hiking Meetup,The Nashville Chinese Language and Culture Meetup Group,15838,243,Outdoors & Adventure,Language & Ethnic Identity
5195,339011,1451826,1,Nashville Hiking Meetup,Nashville Science Fiction Book Club,15838,726,Outdoors & Adventure,Education & Learning
5196,339011,1371991,5,Nashville Hiking Meetup,The Joy of Dining Out with Friends Meetup,15838,2032,Outdoors & Adventure,Food & Drink
5197,339011,20129636,1,Nashville Hiking Meetup,Nashville Classic and Contemporary Fiction Group (for women),15838,112,Outdoors & Adventure,Book Clubs
5198,339011,1763190,2,Nashville Hiking Meetup,Nashville Tennis Meetup,15838,1563,Outdoors & Adventure,Sports & Recreation
5199,339011,1187715,15,Nashville Hiking Meetup,What the Pho!,15838,1889,Outdoors & Adventure,Food & Drink
5200,339011,24803205,1,Nashville Hiking Meetup,Brentwood Happy Hour / Dining Out Meetup,15838,415,Outdoors & Adventure,Music
5201,339011,22730657,3,Nashville Hiking Meetup,Her Heart Project,15838,490,Outdoors & Adventure,Health & Wellbeing
5202,339011,18589616,2,Nashville Hiking Meetup,Agile Nashville User Group,15838,862,Outdoors & Adventure,Tech
5203,339011,18476981,2,Nashville Hiking Meetup,Drink-n-Draw,15838,2514,Outdoors & Adventure,Arts & Culture
5204,339011,18180033,1,Nashville Hiking Meetup,Nashville Chess and Chat Meetup,15838,257,Outdoors & Adventure,Games
5205,339011,13635532,1,Nashville Hiking Meetup,Thrifting Nashville Meetup,15838,530,Outdoors & Adventure,Fashion & Beauty
5206,339011,18616278,1,Nashville Hiking Meetup,Franklin Developer Lunch & Learn,15838,629,Outdoors & Adventure,Tech
5207,339011,1349592,1,Nashville Hiking Meetup,Board Game Lovers Meetup,15838,2261,Outdoors & Adventure,Games
5208,339011,1576921,1,Nashville Hiking Meetup,Music City Jazz Fans,15838,501,Outdoors & Adventure,Music
5209,339011,18882523,1,Nashville Hiking Meetup,Nashville Electronic Music & Synthesizer Meetup,15838,405,Outdoors & Adventure,Music
5210,339011,17872862,1,Nashville Hiking Meetup,Nashville Amazon Web Services User Group,15838,476,Outdoors & Adventure,Tech
5211,339011,18573279,2,Nashville Hiking Meetup,Advanced Audio + Applications Exchange (A3E) - Nashville,15838,271,Outdoors & Adventure,Music
5212,339011,526316,2,Nashville Hiking Meetup,¡Diablos Que Bailan! (Salsa Nashville),15838,3472,Outdoors & Adventure,Dancing
5213,339011,1642477,4,Nashville Hiking Meetup,"Movie Lovers:  New, Classic, and Foreign Films Meetup",15838,875,Outdoors & Adventure,Movies & Film
5214,339011,19654655,1,Nashville Hiking Meetup,Nashville Music Programmers,15838,516,Outdoors & Adventure,Tech
5215,19964997,18562307,3,Nashville's Society of Women Business Owners (SOWBO),Nashville Young Professionals Meetup,511,3210,Career & Business,Career & Business
5216,19964997,22422793,1,Nashville's Society of Women Business Owners (SOWBO),Women & Horses,511,108,Career & Business,Pets & Animals
5217,19964997,19728145,2,Nashville's Society of Women Business Owners (SOWBO),Stepping Out Social Dance Meetup,511,1778,Career & Business,Dancing
5218,19964997,19416348,1,Nashville's Society of Women Business Owners (SOWBO),Bellevue Business Networking Meetup,511,298,Career & Business,Career & Business
5219,19964997,2520612,1,Nashville's Society of Women Business Owners (SOWBO),The Nashville Girly Book Club,511,1770,Career & Business,Book Clubs
5220,19964997,18425641,1,Nashville's Society of Women Business Owners (SOWBO),Greater Nashville Networking Group,511,510,Career & Business,Career & Business
5221,19964997,11294262,1,Nashville's Society of Women Business Owners (SOWBO),Let's Talk Franklin Toastmasters Club,511,608,Career & Business,Career & Business
5222,19964997,7700282,1,Nashville's Society of Women Business Owners (SOWBO),Tennessee Real Estate Investors Meetup,511,1292,Career & Business,Career & Business
5223,19964997,19049542,1,Nashville's Society of Women Business Owners (SOWBO),Blues Dance Nashville,511,865,Career & Business,Music
5224,19964997,14380872,1,Nashville's Society of Women Business Owners (SOWBO),Business Girls Rock! Nashville Entrepreneurship Meetup,511,459,Career & Business,Career & Business
5225,19964997,1492619,2,Nashville's Society of Women Business Owners (SOWBO),Women's  Business Network,511,2163,Career & Business,Career & Business
5226,19964997,19822479,2,Nashville's Society of Women Business Owners (SOWBO),Nashville Entrepreneurs Network,511,1192,Career & Business,Career & Business
5227,19964997,23984060,1,Nashville's Society of Women Business Owners (SOWBO),Franklin Essential Oils,511,39,Career & Business,Health & Wellbeing
5228,19964997,4705492,14,Nashville's Society of Women Business Owners (SOWBO),"WOMEN ""Word of Mouth Entrepreneurial Networkers""",511,2307,Career & Business,Career & Business
5229,19964997,18616278,1,Nashville's Society of Women Business Owners (SOWBO),Franklin Developer Lunch & Learn,511,629,Career & Business,Tech
5230,19964997,204767,2,Nashville's Society of Women Business Owners (SOWBO),Nashville Podcasters,511,292,Career & Business,Tech
5231,19964997,20807142,1,Nashville's Society of Women Business Owners (SOWBO),Music City Young Professionals,511,1388,Career & Business,Socializing
5232,19964997,22736876,3,Nashville's Society of Women Business Owners (SOWBO),Business Connections Networking Group,511,126,Career & Business,Career & Business
5233,19964997,526316,1,Nashville's Society of Women Business Owners (SOWBO),¡Diablos Que Bailan! (Salsa Nashville),511,3472,Career & Business,Dancing
5234,19964997,15297782,1,Nashville's Society of Women Business Owners (SOWBO),Nashville Product Meetup,511,560,Career & Business,Tech
5235,19049542,19728145,8,Blues Dance Nashville,Stepping Out Social Dance Meetup,865,1778,Music,Dancing
5236,19049542,788001,1,Blues Dance Nashville,The Middle TN Alternative Health Meetup Group,865,992,Music,Health & Wellbeing
5237,19049542,1728035,1,Blues Dance Nashville,WordPress Nashville,865,1643,Music,Tech
5238,19049542,6641192,1,Blues Dance Nashville,Nashville Shambhala Meditation Group,865,874,Music,Health & Wellbeing
5239,19049542,18425641,1,Blues Dance Nashville,Greater Nashville Networking Group,865,510,Music,Career & Business
5240,19049542,18955830,3,Blues Dance Nashville,Eat Love Nash,865,5008,Music,Socializing
5241,19049542,1371991,1,Blues Dance Nashville,The Joy of Dining Out with Friends Meetup,865,2032,Music,Food & Drink
5242,19049542,6190702,1,Blues Dance Nashville,Fun Happenings Social Group-Nashvilles Most Fun Social Group,865,2050,Music,Socializing
5243,19049542,1763190,1,Blues Dance Nashville,Nashville Tennis Meetup,865,1563,Music,Sports & Recreation
5244,19049542,710272,1,Blues Dance Nashville,Spiritual Psychology and Consciousness Group,865,1382,Music,New Age & Spirituality
5245,19049542,1187715,2,Blues Dance Nashville,What the Pho!,865,1889,Music,Food & Drink
5246,19049542,19713173,1,Blues Dance Nashville,Transplant Nashville,865,2152,Music,Socializing
5247,19049542,25934999,1,Blues Dance Nashville,Karate at the Park,865,80,Music,Fitness
5248,19049542,20186791,1,Blues Dance Nashville,Free & Cheap Events,865,2189,Music,Socializing
5249,19049542,24850344,1,Blues Dance Nashville,Goddess and the Moon Metaphysical Meetup,865,237,Music,New Age & Spirituality
5250,19049542,1324203,1,Blues Dance Nashville,Nashville Psychic Meetup,865,2360,Music,New Age & Spirituality
5251,19049542,1576921,1,Blues Dance Nashville,Music City Jazz Fans,865,501,Music,Music
5252,19049542,23515107,1,Blues Dance Nashville,CityWalks,865,654,Music,Fitness
5253,19049542,526316,4,Blues Dance Nashville,¡Diablos Que Bailan! (Salsa Nashville),865,3472,Music,Dancing
5254,19049542,18361585,1,Blues Dance Nashville,Make Nashville Meetup,865,1684,Music,Tech
5255,19049542,2496252,2,Blues Dance Nashville,Oneness Nashville,865,874,Music,New Age & Spirituality
5256,1457232,18562307,2,Volunteer Nashville,Nashville Young Professionals Meetup,2921,3210,Community & Environment,Career & Business
5257,1457232,19728145,3,Volunteer Nashville,Stepping Out Social Dance Meetup,2921,1778,Community & Environment,Dancing
5258,1457232,6641192,1,Volunteer Nashville,Nashville Shambhala Meditation Group,2921,874,Community & Environment,Health & Wellbeing
5259,1457232,18955830,4,Volunteer Nashville,Eat Love Nash,2921,5008,Community & Environment,Socializing
5260,1457232,20757821,1,Volunteer Nashville,Never Bored in Nashville,2921,1872,Community & Environment,Music
5261,1457232,1371991,1,Volunteer Nashville,The Joy of Dining Out with Friends Meetup,2921,2032,Community & Environment,Food & Drink
5262,1457232,6190702,1,Volunteer Nashville,Fun Happenings Social Group-Nashvilles Most Fun Social Group,2921,2050,Community & Environment,Socializing
5263,1457232,929402,2,Volunteer Nashville,Paddle Adventures Unlimited,2921,6331,Community & Environment,Outdoors & Adventure
5264,1457232,1240194,1,Volunteer Nashville,Nashville Rock Climbing MeetUP,2921,724,Community & Environment,Outdoors & Adventure
5265,1457232,1187715,1,Volunteer Nashville,What the Pho!,2921,1889,Community & Environment,Food & Drink
5266,1457232,19713173,1,Volunteer Nashville,Transplant Nashville,2921,2152,Community & Environment,Socializing
5267,1457232,18923420,1,Volunteer Nashville,20&UP Tennis: Nashville,2921,590,Community & Environment,Sports & Recreation
5268,1457232,7836842,1,Volunteer Nashville,Nashville UX,2921,1318,Community & Environment,Tech
5269,1457232,7699922,1,Volunteer Nashville,Thinking Christians Book Club,2921,195,Community & Environment,Religion & Beliefs
5270,1457232,526316,1,Volunteer Nashville,¡Diablos Que Bailan! (Salsa Nashville),2921,3472,Community & Environment,Dancing
5271,1457232,1642477,1,Volunteer Nashville,"Movie Lovers:  New, Classic, and Foreign Films Meetup",2921,875,Community & Environment,Movies & Film
5272,1457232,19828207,1,Volunteer Nashville,Nashville Purely Social and Super-Awesome Social Group,2921,1441,Community & Environment,Socializing
5273,1457232,10016242,1,Volunteer Nashville,NashJS,2921,1975,Community & Environment,Tech
5274,21933145,1187715,1,The Wild Woman Project - Nashville,What the Pho!,137,1889,New Age & Spirituality,Food & Drink
5275,21933145,22730657,1,The Wild Woman Project - Nashville,Her Heart Project,137,490,New Age & Spirituality,Health & Wellbeing
5276,21933145,21338021,1,The Wild Woman Project - Nashville,"WomanSpeak, Nashville Circles",137,381,New Age & Spirituality,Career & Business
5277,21933145,1324203,1,The Wild Woman Project - Nashville,Nashville Psychic Meetup,137,2360,New Age & Spirituality,New Age & Spirituality
5278,21957723,18801828,2,GKIC Nashville Chapter Business Building Meetup,"SCORE Nashville Events, Networking and Workshops",181,727,Career & Business,Career & Business
5279,21957723,15297782,1,GKIC Nashville Chapter Business Building Meetup,Nashville Product Meetup,181,560,Career & Business,Tech
5280,23053409,16487812,1,Nashville LGBT Game Night Meetup,Code for Nashville,296,1763,LGBT,Tech
5281,23053409,18495240,1,Nashville LGBT Game Night Meetup,Middle Tennessee Hiking Meetup,296,1576,LGBT,Outdoors & Adventure
5282,23053409,11625832,1,Nashville LGBT Game Night Meetup,PyNash,296,1442,LGBT,Tech
5283,23053409,10016242,1,Nashville LGBT Game Night Meetup,NashJS,296,1975,LGBT,Tech
5284,23053409,47094,1,Nashville LGBT Game Night Meetup,The Greater Nashville RPG and Board Gamers Group,296,2375,LGBT,Games
5285,23053409,23573879,1,Nashville LGBT Game Night Meetup,Middle Tennessee Photography Buddies,296,423,LGBT,Photography
5286,23053409,929402,1,Nashville LGBT Game Night Meetup,Paddle Adventures Unlimited,296,6331,LGBT,Outdoors & Adventure
5287,23053409,22130047,1,Nashville LGBT Game Night Meetup,"Nashville Metaphysical, New Age, and Psychic Meetup",296,285,LGBT,New Age & Spirituality
5288,20440175,19416348,1,NASHVILLE WRITERS HOUSE,Bellevue Business Networking Meetup,503,298,Writing,Career & Business
5289,20440175,526316,1,NASHVILLE WRITERS HOUSE,¡Diablos Que Bailan! (Salsa Nashville),503,3472,Writing,Dancing
5290,20440175,7700282,1,NASHVILLE WRITERS HOUSE,Tennessee Real Estate Investors Meetup,503,1292,Writing,Career & Business
5291,21134448,23353167,1,Nashville Gophers,Nashville Docker Meetup,73,167,Tech,Tech
5292,7130232,1728035,8,Nashville Software Beginners,WordPress Nashville,1308,1643,Tech,Tech
5293,7130232,6641192,1,Nashville Software Beginners,Nashville Shambhala Meditation Group,1308,874,Tech,Health & Wellbeing
5294,7130232,18855476,2,Nashville Software Beginners,Savvy Coders - Nashville,1308,243,Tech,Tech
5295,7130232,16477792,18,Nashville Software Beginners,Nashville .NET User Group,1308,1371,Tech,Tech
5296,7130232,6190702,1,Nashville Software Beginners,Fun Happenings Social Group-Nashvilles Most Fun Social Group,1308,2050,Tech,Socializing
5297,7130232,18837102,1,Nashville Software Beginners,Nashville Software Automation Professionals,1308,166,Tech,Tech
5298,7130232,25076888,1,Nashville Software Beginners,Nashville QA,1308,64,Tech,Tech
5299,7130232,20186791,1,Nashville Software Beginners,Free & Cheap Events,1308,2189,Tech,Socializing
5300,7130232,7836842,12,Nashville Software Beginners,Nashville UX,1308,1318,Tech,Tech
5301,7130232,16447162,16,Nashville Software Beginners,Nash |> Elixir,1308,391,Tech,Tech
5302,7130232,10178242,20,Nashville Software Beginners,Nashville Mobile Developers,1308,1166,Tech,Tech
5303,7130232,18556100,1,Nashville Software Beginners,Nashville Wakeboarding and surfing Meetup,1308,124,Tech,Sports & Recreation
5304,7130232,16062152,1,Nashville Software Beginners,Design Thinking Nashville,1308,1026,Tech,Tech
5305,7130232,14546632,1,Nashville Software Beginners,Nashville Machine Learning Meetup,1308,451,Tech,Tech
5306,7130232,14649032,2,Nashville Software Beginners,Nashville Game Developers,1308,516,Tech,Tech
5307,7130232,18361585,2,Nashville Software Beginners,Make Nashville Meetup,1308,1684,Tech,Tech
5308,7130232,15297782,5,Nashville Software Beginners,Nashville Product Meetup,1308,560,Tech,Tech
5309,7130232,12588802,1,Nashville Software Beginners,Nashville Vipassana Meditation Meetup,1308,91,Tech,New Age & Spirituality
5310,7130232,19728145,1,Nashville Software Beginners,Stepping Out Social Dance Meetup,1308,1778,Tech,Dancing
5311,7130232,19262745,1,Nashville Software Beginners,Tennessee Americans United for Separation of Church & State,1308,185,Tech,Movements & Politics
5312,7130232,18425641,1,Nashville Software Beginners,Greater Nashville Networking Group,1308,510,Tech,Career & Business
5313,7130232,7700282,1,Nashville Software Beginners,Tennessee Real Estate Investors Meetup,1308,1292,Tech,Career & Business
5314,7130232,8908602,1,Nashville Software Beginners,Nashville Network After Work - Business Networking Events,1308,2622,Tech,Career & Business
5315,7130232,7151442,4,Nashville Software Beginners,Nashville Mobile .NET Developers,1308,372,Tech,Tech
5316,7130232,22021463,1,Nashville Software Beginners,Nashville Bloggers,1308,260,Tech,Tech
5317,7130232,18779992,6,Nashville Software Beginners,Nashville API Developers,1308,552,Tech,Tech
5318,7130232,11625832,19,Nashville Software Beginners,PyNash,1308,1442,Tech,Tech
5319,7130232,3173762,5,Nashville Software Beginners,Nashville Java Users' Group,1308,1041,Tech,Tech
5320,7130232,1187715,1,Nashville Software Beginners,What the Pho!,1308,1889,Tech,Food & Drink
5321,7130232,16487812,28,Nashville Software Beginners,Code for Nashville,1308,1763,Tech,Tech
5322,7130232,21837219,15,Nashville Software Beginners,All Things Angular,1308,302,Tech,Tech
5323,7130232,23594916,1,Nashville Software Beginners,Ethereum Nashville,1308,198,Tech,Tech
5324,7130232,17467312,5,Nashville Software Beginners,NashMicro - The Nashville Microcontroller Makers Group,1308,646,Tech,Tech
5325,7130232,18589616,3,Nashville Software Beginners,Agile Nashville User Group,1308,862,Tech,Tech
5326,7130232,18616278,8,Nashville Software Beginners,Franklin Developer Lunch & Learn,1308,629,Tech,Tech
5327,7130232,17872862,2,Nashville Software Beginners,Nashville Amazon Web Services User Group,1308,476,Tech,Tech
5328,7130232,204767,1,Nashville Software Beginners,Nashville Podcasters,1308,292,Tech,Tech
5329,7130232,19443174,1,Nashville Software Beginners,Couples New 2 Nashville & Know (almost) NoOne.  Ages 40 & Up,1308,398,Tech,Socializing
5330,7130232,22736876,1,Nashville Software Beginners,Business Connections Networking Group,1308,126,Tech,Career & Business
5331,7130232,10016242,54,Nashville Software Beginners,NashJS,1308,1975,Tech,Tech
5332,7130232,47094,1,Nashville Software Beginners,The Greater Nashville RPG and Board Gamers Group,1308,2375,Tech,Games
5333,7130232,19654655,6,Nashville Software Beginners,Nashville Music Programmers,1308,516,Tech,Tech
5334,1473660,18495240,2,Nashville Kayak Lessons,Middle Tennessee Hiking Meetup,3260,1576,Outdoors & Adventure,Outdoors & Adventure
5335,1473660,19728145,2,Nashville Kayak Lessons,Stepping Out Social Dance Meetup,3260,1778,Outdoors & Adventure,Dancing
5336,1473660,18955830,1,Nashville Kayak Lessons,Eat Love Nash,3260,5008,Outdoors & Adventure,Socializing
5337,1473660,19064659,1,Nashville Kayak Lessons,Franklin Books and Discussion Meetup,3260,50,Outdoors & Adventure,Education & Learning
5338,1473660,1371991,2,Nashville Kayak Lessons,The Joy of Dining Out with Friends Meetup,3260,2032,Outdoors & Adventure,Food & Drink
5339,1473660,929402,11,Nashville Kayak Lessons,Paddle Adventures Unlimited,3260,6331,Outdoors & Adventure,Outdoors & Adventure
5340,1473660,1187715,3,Nashville Kayak Lessons,What the Pho!,3260,1889,Outdoors & Adventure,Food & Drink
5341,1473660,18589616,1,Nashville Kayak Lessons,Agile Nashville User Group,3260,862,Outdoors & Adventure,Tech
5342,1473660,1349592,1,Nashville Kayak Lessons,Board Game Lovers Meetup,3260,2261,Outdoors & Adventure,Games
5343,1473660,1642477,1,Nashville Kayak Lessons,"Movie Lovers:  New, Classic, and Foreign Films Meetup",3260,875,Outdoors & Adventure,Movies & Film
5344,1473660,47094,1,Nashville Kayak Lessons,The Greater Nashville RPG and Board Gamers Group,3260,2375,Outdoors & Adventure,Games
5345,24906881,19728145,1,Brentwood Artificial Intelligence Meetup,Stepping Out Social Dance Meetup,97,1778,Tech,Dancing
5346,24906881,6641192,1,Brentwood Artificial Intelligence Meetup,Nashville Shambhala Meditation Group,97,874,Tech,Health & Wellbeing
5347,24906881,18779992,1,Brentwood Artificial Intelligence Meetup,Nashville API Developers,97,552,Tech,Tech
5348,24906881,11625832,1,Brentwood Artificial Intelligence Meetup,PyNash,97,1442,Tech,Tech
5349,24906881,23398017,3,Brentwood Artificial Intelligence Meetup,Nashville Artificial Intelligence Society,97,154,Tech,Tech
5350,24906881,16487812,2,Brentwood Artificial Intelligence Meetup,Code for Nashville,97,1763,Tech,Tech
5351,24906881,21755271,1,Brentwood Artificial Intelligence Meetup,Williamson County Democratic Party Events,97,88,Tech,Movements & Politics
5352,24906881,7138452,1,Brentwood Artificial Intelligence Meetup,"Nashville Conda, R, Julia Users Group",97,413,Tech,Tech
5353,24906881,10016162,1,Brentwood Artificial Intelligence Meetup,Nashville PowerShell User Group (NashPUG),97,264,Tech,Tech
5354,24906881,21837219,1,Brentwood Artificial Intelligence Meetup,All Things Angular,97,302,Tech,Tech
5355,24906881,20041384,1,Brentwood Artificial Intelligence Meetup,ONA Nashville,97,99,Tech,Tech
5356,24906881,7836842,1,Brentwood Artificial Intelligence Meetup,Nashville UX,97,1318,Tech,Tech
5357,24906881,17467312,1,Brentwood Artificial Intelligence Meetup,NashMicro - The Nashville Microcontroller Makers Group,97,646,Tech,Tech
5358,24906881,1578685,1,Brentwood Artificial Intelligence Meetup,Transition Nashville,97,674,Tech,Community & Environment
5359,24906881,10178242,1,Brentwood Artificial Intelligence Meetup,Nashville Mobile Developers,97,1166,Tech,Tech
5360,24906881,14546632,3,Brentwood Artificial Intelligence Meetup,Nashville Machine Learning Meetup,97,451,Tech,Tech
5361,24906881,7699922,1,Brentwood Artificial Intelligence Meetup,Thinking Christians Book Club,97,195,Tech,Religion & Beliefs
